season,seat,points,place
2026,2,1622.9761250221231,8
2026,3,1776.4533878500388,6
2026,4,1800.263021167378,4
2026,5,1778.7540257975515,5
2026,6,1527.9925480899503,10
2026,7,1837.3512690039781,3
2026,8,1874.9639141181092,1
2026,9,1679.7099757885935,7
2026,10,1543.2871573773389,9
2026,1,1591.8574349872501,10
2026,2,1975.3904194310626,1
2026,3,1654.2552257472278,9
2026,4,1758.2091237369177,5
2026,5,1906.0080972561846,2
2026,6,1734.2507012008539,7
2026,7,1751.1037641619787,6
2026,8,1662.207446985708,8
2026,9,1828.8788189074567,4
2026,10,1890.467354355737,3
2026,1,1856.2400631016847,6
2026,2,2004.4112980154578,1
2026,3,1839.2956890755586,7
2026,4,1755.563094462696,8
2026,5,1912.4517069999831,4
2026,6,1751.235653373416,9
2026,7,1925.3648682127998,3
2026,8,1647.906953994,10
2026,9,1997.4247580207802,2
2026,10,1879.2912010353375,5
2026,1,2216.651750455317,1
2026,2,1775.9074540988188,4
2026,3,1843.177957323252,3
2026,4,1773.159845810401,5
2026,5,1762.7815283546806,6
2026,6,1907.017384022265,2
2026,7,1626.6744467068079,8
2026,8,1680.1383238174255,7
2026,9,1616.0208780408393,9
2026,10,1567.1187434025678,10
2026,1,1647.211191876232,3
2026,2,1632.8672265131072,5
2026,3,1923.6328190824202,1
2026,4,1547.3053214177837,8
2026,5,1637.1986437104408,4
2026,6,1583.401642431416,7
2026,7,1493.0818641931296,9
2026,8,1438.3630374760605,10
2026,9,1894.381384893628,2
2026,10,1610.291518842973,6
2026,1,1995.2144352816265,2
2026,2,1815.730447827772,6
2026,3,1745.1557776700952,9
2026,4,1826.5284006748404,4
2026,5,1655.4561114857324,10
2026,6,1819.1870079366083,5
2026,7,2073.6101610220826,1
2026,8,1798.0693791326344,7
2026,9,1793.7162606324923,8
2026,10,1829.2789922354132,3
2026,1,1633.1624215524516,7
2026,2,1705.7091991364646,4
2026,3,1635.1402850795753,6
2026,4,1708.0390787353115,3
2026,5,1280.9688010221194,10
2026,6,1764.2200940876965,2
2026,7,1651.2130061441426,5
2026,8,1817.0479759935406,1
2026,9,1593.8170256352487,8
2026,10,1566.0418922037934,9
2026,1,1859.404630627288,6
2026,2,1947.7309673693276,2
2026,3,1874.2653015982728,5
2026,4,1441.8408419041684,10
2026,5,1948.9019312562914,1
2026,6,1929.2710888459994,3
2026,7,1921.5777924244771,4
2026,8,1771.334279517081,7
2026,9,1507.2491815794947,9
2026,10,1652.0227807602928,8
2026,1,1583.0435217326115,10
2026,2,1726.2168662366844,6
2026,3,1862.9741962042044,1
2026,4,1843.1549702210098,2
2026,5,1841.4856474814083,3
2026,6,1739.5785674378362,5
2026,7,1604.4497087830632,9
2026,8,1622.1775783034495,8
2026,9,1623.5958709191655,7
2026,10,1804.1456320864309,4
2026,1,1781.825316523828,6
2026,2,1829.7472012843061,4
2026,3,1749.5588951161276,7
2026,4,1797.4381814487106,5
2026,5,1743.148014584729,8
2026,6,1671.5314206431033,10
2026,7,1977.6245493155611,1
2026,8,1886.4325412756625,3
2026,9,1710.3522588926912,9
2026,10,1908.6927246873677,2
2026,1,1779.5279854906253,6
2026,2,1634.6091708545846,7
2026,3,1848.9562549642244,4
2026,4,1626.3566411189,9
2026,5,1846.6399375888295,5
2026,6,1988.1496896909575,1
2026,7,1862.4649775217054,3
2026,8,1626.5408893838319,8
2026,9,1961.3180267610232,2
2026,10,1512.4003285745557,10
2026,1,1967.9321765172876,2
2026,2,1514.7110542635137,10
2026,3,1634.7648141634754,8
2026,4,2016.5509440383425,1
2026,5,1717.5476830940472,7
2026,6,1808.48882860308,4
2026,7,1730.667245362698,6
2026,8,1556.9975105608332,9
2026,9,1734.5953817980658,5
2026,10,1876.3635887610772,3
2026,1,1987.5045398308343,2
2026,2,1993.813950803872,1
2026,3,1704.3283312082722,7
2026,4,1742.1543188329827,5
2026,5,1668.7120188789654,8
2026,6,1871.6442998736065,4
2026,7,1405.452451444965,10
2026,8,1727.1435769227246,6
2026,9,1566.410024900375,9
2026,10,1905.0237172257662,3
2026,1,1548.0121408796604,8
2026,2,1642.4764063385499,6
2026,3,2028.8904831802747,1
2026,4,1800.0069506279328,3
2026,5,1598.6891275411608,7
2026,6,1655.5928056139983,4
2026,7,1646.850731026728,5
2026,8,1417.7794108797852,10
2026,9,1492.1517960193041,9
2026,10,1821.7989979284237,2
2026,1,1808.8516811308677,6
2026,2,1593.444301407907,10
2026,3,1659.1890905086484,9
2026,4,1928.3378771944958,3
2026,5,1772.3693454617337,8
2026,6,1858.3815983499157,5
2026,7,1924.3936912881372,4
2026,8,2071.5253885692678,1
2026,9,2005.707887553045,2
2026,10,1789.4053519770669,7
2026,1,1874.212944977793,1
2026,2,1611.8627237630049,8
2026,3,1613.6537884931927,7
2026,4,1814.2735943761782,2
2026,5,1803.252156971586,3
2026,6,1661.0025107834335,5
2026,7,1631.2870430904015,6
2026,8,1792.6135849200234,4
2026,9,1502.9322630421002,10
2026,10,1609.452616473827,9
2026,1,2074.542966164247,1
2026,2,1612.0323414163547,7
2026,3,1885.1753741959114,2
2026,4,1800.6749025268925,3
2026,5,1556.7732595857046,9
2026,6,1509.6109853581142,10
2026,7,1593.268695414426,8
2026,8,1698.9388173165285,5
2026,9,1703.797992031362,4
2026,10,1658.6979802204341,6
2026,1,1625.8435178509544,7
2026,2,1575.1848290425514,9
2026,3,1665.9946007834544,4
2026,4,2166.848727722978,2
2026,5,2169.2778470030225,1
2026,6,1636.9605101901877,6
2026,7,1657.1108325073076,5
2026,8,1623.2107437712355,8
2026,9,1750.9903918857547,3
2026,10,1518.7790688521281,10
2026,1,1629.591308154782,7
2026,2,1748.2382785313673,4
2026,3,1963.904172572857,1
2026,4,1385.295895590663,10
2026,5,1413.7813500114582,9
2026,6,1806.9481620399124,3
2026,7,1529.354062384194,8
2026,8,1915.0148874603906,2
2026,9,1655.6090553229633,6
2026,10,1696.6046246976794,5
2026,1,1713.7028761134559,6
2026,2,1594.9370636070103,10
2026,3,1925.8269520690899,2
2026,4,1760.4019156234253,4
2026,5,1900.2719718355725,3
2026,6,1626.8128081726254,7
2026,7,1604.4909776426111,8
2026,8,1758.5400147708447,5
2026,9,1944.039651583796,1
2026,10,1596.2890727594704,9
2026,1,1390.5325298877085,10
2026,2,1922.6757926222767,2
2026,3,1908.338775298715,3
2026,4,1970.7061050451093,1
2026,5,1690.6716374375674,8
2026,6,1400.026644178777,9
2026,7,1724.5105109670055,6
2026,8,1749.6560792467653,5
2026,9,1805.676191959714,4
2026,10,1712.9489992536091,7
2026,1,1636.6687047384817,9
2026,2,1909.8394705873138,2
2026,3,1873.1130610692107,4
2026,4,1887.5332131830924,3
2026,5,1980.500437778334,1
2026,6,1745.9334742905294,6
2026,7,1500.8888290630612,10
2026,8,1840.2661087280344,5
2026,9,1657.1815580370824,7
2026,10,1643.036167693227,8
2026,1,1683.777204666305,8
2026,2,2001.6206037326688,2
2026,3,1672.5813569028749,9
2026,4,1865.3039213982593,4
2026,5,1727.6456869105205,7
2026,6,1913.9756604746913,3
2026,7,1858.3939575769446,5
2026,8,1825.8138924156867,6
2026,9,2083.245838208126,1
2026,10,1615.5552774150074,10
2026,1,1807.027610836192,4
2026,2,1526.887373082662,9
2026,3,1703.6587991339493,7
2026,4,1800.2004110445218,5
2026,5,2167.4264455293146,1
2026,6,1474.8683489559944,10
2026,7,1886.2104504117528,3
2026,8,1933.716466215385,2
2026,9,1787.867675956907,6
2026,10,1688.0724424893774,8
2026,1,1963.686083185567,2
2026,2,1837.4542573791541,6
2026,3,1986.6953044193233,1
2026,4,1618.497953867752,9
2026,5,1903.6972566783884,3
2026,6,1548.9856112796126,10
2026,7,1800.1165155020108,7
2026,8,1846.6703079343267,5
2026,9,1736.5532272316607,8
2026,10,1868.454317909705,4
2026,1,1809.2318553650289,3
2026,2,1851.7713337531823,2
2026,3,1708.8800497444252,7
2026,4,1768.191628655794,5
2026,5,1645.6639232208427,8
2026,6,1760.759001889792,6
2026,7,1799.9455629463139,4
2026,8,1617.739067296107,9
2026,9,1875.739483759568,1
2026,10,1504.8538756416065,10
2026,1,1777.3031863623764,5
2026,2,1613.733494830166,9
2026,3,1846.0648320753212,3
2026,4,1671.035072931578,7
2026,5,1480.094045704831,10
2026,6,1672.7229515125305,6
2026,7,2028.1112696011846,1
2026,8,2027.3655693172193,2
2026,9,1811.8809921328036,4
2026,10,1614.856644873596,8
2026,1,2006.9104664888887,1
2026,2,1969.5662483828578,2
2026,3,1729.4899433313085,3
2026,4,1586.605868377906,8
2026,5,1548.4602765993986,10
2026,6,1597.0665464308145,7
2026,7,1667.357848785032,5
2026,8,1573.2491423152005,9
2026,9,1692.3880882078852,4
2026,10,1630.4684157712063,6
2026,1,1500.3581399463505,9
2026,2,1777.258625955514,5
2026,3,2202.1145817820025,2
2026,4,1812.503950472103,4
2026,5,1875.2769247196893,3
2026,6,1633.5661052490336,7
2026,7,1640.707818177347,6
2026,8,1572.4497385158656,8
2026,9,2240.100483775375,1
2026,10,1470.3368857203664,10
2026,1,1700.0115642245933,6
2026,2,1777.5381821010842,3
2026,3,1685.1321562014973,7
2026,4,1529.6931247904129,9
2026,5,1733.0372055315515,4
2026,6,1663.6664139281093,8
2026,7,1707.981358232367,5
2026,8,1923.0566828262304,1
2026,9,1488.2567383020853,10
2026,10,1878.2605464597248,2
2026,1,1659.0102396899135,8
2026,2,1758.8751679634215,3
2026,3,1648.758555919981,9
2026,4,1819.7760995045123,2
2026,5,1670.365573247648,7
2026,6,1711.3429948762464,6
2026,7,1721.0816174202573,5
2026,8,1834.6483518513687,1
2026,9,1756.345175523401,4
2026,10,1258.0784786872332,10
2026,1,1782.9982051741258,4
2026,2,1416.9896026555707,10
2026,3,1754.865501335888,6
2026,4,1743.9926996980312,7
2026,5,1770.1275260352372,5
2026,6,1805.7045721774382,3
2026,7,1484.3662047996493,9
2026,8,1877.2395528154002,1
2026,9,1593.232335248622,8
2026,10,1852.911995522921,2
2026,1,1897.220428366702,3
2026,2,1439.5886718101633,10
2026,3,1552.2611757484701,9
2026,4,1792.7528822830368,4
2026,5,1773.0788406857869,5
2026,6,2005.998329740744,2
2026,7,1602.030366141835,8
2026,8,1613.2713273483514,7
2026,9,2090.7777493794233,1
2026,10,1624.8203674080398,6
2026,1,1477.3082242516846,9
2026,2,1544.4210964245872,8
2026,3,1551.7223397265943,6
2026,4,1711.202233482124,4
2026,5,1588.362032208785,5
2026,6,1548.0105300693242,7
2026,7,1859.168154479842,2
2026,8,1955.7329482048497,1
2026,9,1827.796170099513,3
2026,10,1424.6047531817776,10
2026,1,1709.2479838972922,6
2026,2,1851.9031700176336,2
2026,3,1775.1594732022384,4
2026,4,1700.283922596232,7
2026,5,1992.5401315983133,1
2026,6,1759.1460530258025,5
2026,7,1663.0296063138287,8
2026,8,1275.5130102465762,10
2026,9,1611.7227040295686,9
2026,10,1801.0355433510601,3
2026,1,1762.62095132081,4
2026,2,2227.3148760981503,1
2026,3,1635.9159664005078,6
2026,4,1712.9801783970113,5
2026,5,1886.7021338246354,3
2026,6,1545.519483240916,8
2026,7,1510.051140105074,10
2026,8,1950.5885105358655,2
2026,9,1534.292821446442,9
2026,10,1624.1809081617616,7
2026,1,1972.6106855464272,2
2026,2,2001.4633474424695,1
2026,3,1699.5430797490135,7
2026,4,1579.08613120661,9
2026,5,1575.718711434832,10
2026,6,1781.3339878290658,4
2026,7,1638.5135237706481,8
2026,8,1948.2319370064597,3
2026,9,1760.547755561879,5
2026,10,1722.0372042954937,6
2026,1,1819.571374348071,3
2026,2,2118.8041103358332,1
2026,3,1645.2308034930518,7
2026,4,1694.801525512846,5
2026,5,1960.9294377339402,2
2026,6,1607.4967446378332,9
2026,7,1762.2488296010547,4
2026,8,1607.7167830645965,8
2026,9,1690.8194878803674,6
2026,10,1513.4931031656424,10
2026,1,1669.478784274874,8
2026,2,1669.8062271074025,7
2026,3,1763.2984771655567,5
2026,4,1643.629640820412,9
2026,5,1810.2604585195556,3
2026,6,1408.3287299685999,10
2026,7,1874.5999658328865,1
2026,8,1766.2785094887026,4
2026,9,1813.4987720892855,2
2026,10,1755.0178843040487,6
2026,1,1822.5592611862176,4
2026,2,1731.3591234292917,6
2026,3,1775.6053080983227,5
2026,4,2026.1593028128304,2
2026,5,1934.3149585336855,3
2026,6,1599.4827054283578,9
2026,7,1707.6724936681978,7
2026,8,2270.2764446021633,1
2026,9,1552.9013634725816,10
2026,10,1649.461687898879,8
2026,1,2037.1534324253184,1
2026,2,1472.2577745239234,10
2026,3,1951.3170963368518,3
2026,4,1955.4435949074518,2
2026,5,1626.0128010170895,7
2026,6,1562.5680938897751,9
2026,7,1729.2400081619664,6
2026,8,1797.9622987075986,5
2026,9,1826.8846909675055,4
2026,10,1623.5681443451067,8
2026,1,1495.3814757754697,10
2026,2,1748.8774195354677,5
2026,3,1860.2703614958261,3
2026,4,1722.6142502432706,7
2026,5,1558.4275911941475,9
2026,6,1743.7181681317475,6
2026,7,1907.8077521985595,2
2026,8,1719.2614231663483,8
2026,9,1797.6597822901356,4
2026,10,2020.815508108877,1
2026,1,1841.2493565809623,3
2026,2,1956.0657035769705,1
2026,3,1589.0599090931182,7
2026,4,1457.7739872858447,9
2026,5,1797.6681966870356,5
2026,6,1457.4847816834629,10
2026,7,1830.209344287676,4
2026,8,1884.4582497801407,2
2026,9,1777.8590518683673,6
2026,10,1495.7187667484995,8
2026,1,1843.5732984948067,2
2026,2,1537.0808192470233,9
2026,3,1549.8662259606222,8
2026,4,1949.6810964051197,1
2026,5,1817.7965672727769,4
2026,6,1509.1486758875753,10
2026,7,1567.7356486850567,7
2026,8,1655.761202615196,6
2026,9,1818.9368589468963,3
2026,10,1660.7304864710422,5
2026,1,1655.3772314521125,9
2026,2,1811.6908601136151,4
2026,3,1677.1506416895772,8
2026,4,1806.8625992424477,5
2026,5,1576.3499267435168,10
2026,6,1922.4471449857851,2
2026,7,1846.1030921667148,3
2026,8,1789.500478314005,6
2026,9,1786.2426612210843,7
2026,10,1936.2137196422782,1
2026,1,1694.0058204444792,4
2026,2,1648.8014995616686,7
2026,3,1662.4413438264883,5
2026,4,1657.5565577129405,6
2026,5,2077.079982894202,1
2026,6,1760.6602317065228,3
2026,7,1597.1770270898128,10
2026,8,1907.6962894086846,2
2026,9,1619.1520908998634,8
2026,10,1615.6936213475115,9
2026,1,1783.6211478397613,6
2026,2,1762.4895381757951,7
2026,3,1871.4882846982755,2
2026,4,1713.4015039313958,8
2026,5,1935.907246740354,1
2026,6,1866.4597742052347,3
2026,7,1708.7124880796307,9
2026,8,1797.8406954530947,5
2026,9,1708.5887856655534,10
2026,10,1817.1153449931085,4
2026,1,1583.4422628599882,9
2026,2,1772.4318773626044,5
2026,3,1644.0588613268847,7
2026,4,1994.7246958079013,1
2026,5,1784.263613061077,4
2026,6,1621.4176109098744,8
2026,7,1402.7575401263375,10
2026,8,1731.436403028767,6
2026,9,1964.1849501374998,2
2026,10,1900.2422315350009,3
2026,1,1831.8785349951422,3
2026,2,1889.4263783863855,2
2026,3,1660.5958532973036,8
2026,4,1706.2787372838213,7
2026,5,1791.9587979325415,5
2026,6,1815.9382127111048,4
2026,7,1748.129847164018,6
2026,8,2008.3611686767706,1
2026,9,1501.7860550061919,9
2026,10,1500.4383540201547,10
2026,1,1760.5537683975563,5
2026,2,1918.336765704255,3
2026,3,1536.1517416997394,9
2026,4,1585.3462983520676,8
2026,5,1484.0529934150431,10
2026,6,1921.1944811524206,2
2026,7,1855.1298663219243,4
2026,8,1678.9449388729695,7
2026,9,1718.5884317867972,6
2026,10,2095.917470770785,1
2026,1,1913.0551713171658,2
2026,2,1809.2783792091009,4
2026,3,1597.2648685801623,8
2026,4,1953.665762299265,1
2026,5,1896.7209694968278,3
2026,6,1666.8964386558066,7
2026,7,1334.4404154329013,10
2026,8,1775.0441020142453,5
2026,9,1576.575882741466,9
2026,10,1744.3295666293407,6
2026,1,1909.2548282653438,2
2026,2,1696.1815193510888,7
2026,3,1888.7902540700306,3
2026,4,1490.414634483035,10
2026,5,1847.9183386603945,6
2026,6,1620.3196518288096,8
2026,7,1595.3969524592524,9
2026,8,1927.6457367148748,1
2026,9,1877.7587451950758,5
2026,10,1883.8399518839926,4
2026,1,1742.320547571757,6
2026,2,1888.5968460633221,2
2026,3,1627.4021351048505,8
2026,4,1600.1834723728387,9
2026,5,1779.8992564638036,5
2026,6,1880.8293706681588,3
2026,7,1827.947237868982,4
2026,8,1644.0667851276446,7
2026,9,1588.8294737753959,10
2026,10,1950.5224741015243,1
2026,1,1756.023476030347,7
2026,2,1690.436281173415,8
2026,3,1881.3245102348117,5
2026,4,1815.0154617101655,6
2026,5,1886.0520178366328,4
2026,6,1478.7148954302502,10
2026,7,2099.9260097466354,1
2026,8,1918.3246449757044,3
2026,9,1933.914805943381,2
2026,10,1553.2714096499453,9
2026,1,1804.4857564557524,4
2026,2,1925.971050242023,1
2026,3,1854.416942046285,3
2026,4,1893.0416217803918,2
2026,5,1500.3402598417329,9
2026,6,1775.9157878395815,5
2026,7,1696.2751091107084,7
2026,8,1570.7370003895912,8
2026,9,1428.2012589286537,10
2026,10,1751.7936718869732,6
2026,1,1917.469981964105,3
2026,2,1619.1800663203394,7
2026,3,1925.231166682964,2
2026,4,1798.6057348248203,5
2026,5,1612.9832877423028,8
2026,6,1979.614696113364,1
2026,7,1774.7658833197265,6
2026,8,1359.1242010661877,10
2026,9,1873.253785502279,4
2026,10,1537.783073501918,9
2026,1,1563.9861318421636,10
2026,2,1682.8455410296351,7
2026,3,1605.530094505261,9
2026,4,1890.4622817024497,3
2026,5,2018.38055719903,1
2026,6,1700.5860738070473,6
2026,7,1746.9869587762287,5
2026,8,1938.2164593426,2
2026,9,1614.3557462720223,8
2026,10,1773.8421974362793,4
2026,1,1993.761023338684,3
2026,2,2024.443062053794,1
2026,3,1811.906620853641,6
2026,4,1558.1122762080436,9
2026,5,1527.8102300627902,10
2026,6,1671.2015203615783,8
2026,7,1996.178668485522,2
2026,8,1707.3968379032249,7
2026,9,1876.423753817162,5
2026,10,1938.3607449901992,4
2026,1,1906.8051832718947,1
2026,2,1758.9532331498667,3
2026,3,1639.7949738346288,8
2026,4,1644.5016687530256,7
2026,5,1846.2867410410738,2
2026,6,1570.2413509111714,9
2026,7,1698.2481164670535,5
2026,8,1536.9886531559396,10
2026,9,1657.9507265097056,6
2026,10,1750.938703656344,4
2026,1,1957.4062522521378,1
2026,2,1615.6397819933181,8
2026,3,1816.8456830944447,5
2026,4,1899.4657396485754,2
2026,5,1517.1874453434937,10
2026,6,1754.9154696660528,6
2026,7,1835.1261976466183,4
2026,8,1862.6505543666462,3
2026,9,1681.2109789711915,7
2026,10,1556.0802487034762,9
2026,1,1674.7737282686292,8
2026,2,1737.3178502252547,7
2026,3,1424.9297618498413,10
2026,4,2094.519431879355,1
2026,5,1835.035043318873,4
2026,6,1766.8765302141842,5
2026,7,1915.623982691246,2
2026,8,1884.2399150915483,3
2026,9,1756.0902266565586,6
2026,10,1567.3187116573185,9
2026,1,1450.4249474445612,9
2026,2,1361.3755772868171,10
2026,3,1709.4516125822424,5
2026,4,1774.1270696620436,4
2026,5,1934.3910768961384,3
2026,6,1704.3023585772257,7
2026,7,1707.0504688092346,6
2026,8,2054.0041533535887,1
2026,9,1635.118833524075,8
2026,10,1940.423591013261,2
2026,1,1798.4483367809876,4
2026,2,1770.454605828871,5
2026,3,1753.4108151123264,6
2026,4,1707.3033495150105,8
2026,5,1800.9757136594892,3
2026,6,1844.948990583882,2
2026,7,1470.4099879013484,10
2026,8,1751.1114812114815,7
2026,9,2224.9197649547737,1
2026,10,1508.3453066185687,9
2026,1,1590.6429974610996,9
2026,2,1973.6671513645779,2
2026,3,1752.429223920095,7
2026,4,1874.745925388298,3
2026,5,1788.6098926539912,5
2026,6,1786.5786090870959,6
2026,7,1551.5923737331445,10
2026,8,1830.9587050556572,4
2026,9,1734.3442423843426,8
2026,10,2086.79306726928,1
2026,1,1785.0349581051055,5
2026,2,1771.0215341787643,7
2026,3,1764.6909432469843,8
2026,4,2164.864148345385,1
2026,5,1857.6923435766685,2
2026,6,1846.8171994914042,3
2026,7,1492.0094005590645,10
2026,8,1777.90394929091,6
2026,9,1843.9697700291176,4
2026,10,1522.4358270343814,9
2026,1,1870.944733674132,2
2026,2,1463.8820142160776,10
2026,3,1545.7468852594204,9
2026,4,1725.1151948786696,4
2026,5,1653.6813311117683,7
2026,6,1715.0232720125523,6
2026,7,1722.4552272512692,5
2026,8,1872.0830131764287,1
2026,9,1820.9797335845067,3
2026,10,1633.855083374744,8
2026,1,1964.6210036337213,1
2026,2,1628.7759209887236,8
2026,3,1845.7851861614608,3
2026,4,1784.1925446138314,5
2026,5,1756.433269995023,6
2026,6,1839.9934257167652,4
2026,7,1750.0030128878493,7
2026,8,1591.3881252003684,10
2026,9,1616.9071395308265,9
2026,10,1910.3241029471499,2
2026,1,1817.8131293470692,2
2026,2,1628.3549163840844,10
2026,3,1739.581160474841,6
2026,4,1754.9058971894,4
2026,5,2018.1001485168863,1
2026,6,1703.8649772351423,8
2026,7,1752.7905439944345,5
2026,8,1727.9493776729828,7
2026,9,1687.500070574415,9
2026,10,1783.076428250895,3
2026,1,2080.197588667096,1
2026,2,1823.0946711455113,4
2026,3,1450.3760858351725,10
2026,4,1545.9589015413167,9
2026,5,1546.2651485944652,8
2026,6,1953.404958398146,2
2026,7,1661.9854344320388,6
2026,8,1847.229458097078,3
2026,9,1796.7502218967086,5
2026,10,1604.89278178978,7
2026,1,1982.4389171934158,2
2026,2,1834.410285752654,4
2026,3,1706.491745956001,7
2026,4,1795.2969043885805,6
2026,5,1618.032429512938,8
2026,6,1833.4136913174916,5
2026,7,2014.7851194984878,1
2026,8,1848.018673033551,3
2026,9,1523.7083553302505,10
2026,10,1583.291452358977,9
2026,1,1779.5741035762635,3
2026,2,1621.9579509099779,8
2026,3,1667.2120992270893,7
2026,4,1755.5128212166428,4
2026,5,1866.8362441987579,2
2026,6,1690.6699279563522,6
2026,7,1539.7516886323606,9
2026,8,1701.6756957024468,5
2026,9,1471.5123187934096,10
2026,10,2085.4541692604575,1
2026,1,1545.6861783224415,10
2026,2,1878.9272561578919,2
2026,3,1564.501547143449,9
2026,4,1852.1388808251224,3
2026,5,1704.2665383556746,5
2026,6,1651.5352340895438,8
2026,7,1835.4446465938308,4
2026,8,1681.1908109780543,6
2026,9,1665.5661168768406,7
2026,10,1969.8450301092034,1
2026,1,2014.3011060120814,2
2026,2,1543.9815360902476,9
2026,3,1610.830984043147,7
2026,4,1841.7731960246472,4
2026,5,1832.8831686533772,5
2026,6,1535.0183546765165,10
2026,7,1924.5505850331629,3
2026,8,1751.6094974306088,6
2026,9,1559.6806136157238,8
2026,10,2202.386822018047,1
2026,1,1829.7931335577935,4
2026,2,1481.4083094737355,10
2026,3,1701.7781911536804,6
2026,4,1900.1265563385496,3
2026,5,1961.3380580677826,2
2026,6,1521.2580118296146,9
2026,7,1633.2371592115971,8
2026,8,1681.071278257744,7
2026,9,2138.2518664898757,1
2026,10,1798.2349463193073,5
2026,1,1609.0467934368376,10
2026,2,1901.8334089145408,3
2026,3,1884.9077100433133,4
2026,4,1621.9028636719404,9
2026,5,1796.6690507712897,7
2026,6,1678.0087326552289,8
2026,7,1996.6145233698085,1
2026,8,1943.534980254395,2
2026,9,1823.641205730124,6
2026,10,1881.0077896392118,5
2026,1,1608.3271651507525,10
2026,2,1713.748250264045,6
2026,3,1769.5760522602673,4
2026,4,1635.6845612837087,8
2026,5,1917.048592088734,2
2026,6,1608.8982229283602,9
2026,7,1810.4730246860813,3
2026,8,2025.0625287513367,1
2026,9,1761.0182210949715,5
2026,10,1689.7315791776487,7
2026,1,1974.6563979162097,1
2026,2,1699.0524078731553,7
2026,3,1503.9960699853743,10
2026,4,1849.6129895979668,4
2026,5,1746.6936855112954,6
2026,6,1895.2374018162245,3
2026,7,1646.7879929600163,9
2026,8,1763.0189792144004,5
2026,9,1928.535437430014,2
2026,10,1657.1935982985408,8
2026,1,1491.0263801910417,10
2026,2,1891.641579412772,2
2026,3,1759.3598672603991,5
2026,4,1790.5597483725005,4
2026,5,1642.469580372186,8
2026,6,1717.105919999899,7
2026,7,2006.1483318293403,1
2026,8,1874.5891879682413,3
2026,9,1583.5117134332359,9
2026,10,1732.9469033617802,6
2026,1,1885.7131036483365,4
2026,2,1544.736983041817,10
2026,3,1770.2352199852812,6
2026,4,1562.8487584751774,9
2026,5,2084.673057966761,1
2026,6,1625.1477861444755,8
2026,7,1681.4488311197838,7
2026,8,2079.3150781756194,2
2026,9,2020.7353031586447,3
2026,10,1834.3345871135023,5
2026,1,2083.1632241184075,1
2026,2,1822.7927618433532,6
2026,3,1922.650520558119,4
2026,4,1775.7734520685617,7
2026,5,2005.1506742629833,2
2026,6,1677.012246201154,9
2026,7,1525.8168811351413,10
2026,8,1947.606151790161,3
2026,9,1903.4037473324202,5
2026,10,1728.6884466536096,8
2026,1,1895.2567519004626,2
2026,2,1889.3535760775717,3
2026,3,1787.5936327016602,6
2026,4,1854.2720329417243,5
2026,5,1580.0584859009737,10
2026,6,1878.6873428915487,4
2026,7,1712.8274217491496,8
2026,8,1737.9135246795272,7
2026,9,2244.8753066090035,1
2026,10,1595.3891479906106,9
2026,1,1868.3904668708137,1
2026,2,1693.334100375554,5
2026,3,1650.8941402033531,9
2026,4,1554.1382288065608,10
2026,5,1773.4950082608643,4
2026,6,1683.8063504525362,6
2026,7,1677.7649964358834,7
2026,8,1836.9942143821072,2
2026,9,1827.6324151230292,3
2026,10,1674.918574712232,8
2026,1,1850.0001368737003,3
2026,2,2088.206313840332,1
2026,3,1551.1980876692994,9
2026,4,1893.7614278317947,2
2026,5,1793.6850578756998,5
2026,6,1519.5998761219112,10
2026,7,1620.2998343219565,7
2026,8,1845.4527342684923,4
2026,9,1617.8897742513689,8
2026,10,1690.338541362994,6
2026,1,1826.8811282718036,3
2026,2,1589.8326446412607,5
2026,3,1836.7482933808164,2
2026,4,1582.3129571925515,6
2026,5,1538.4179746918417,7
2026,6,1425.9165844915603,9
2026,7,1616.4269742567676,4
2026,8,1483.6801910754164,8
2026,9,1847.8739743338356,1
2026,10,1389.8354493092797,10
2026,1,1610.0102457381515,8
2026,2,1854.0776356511924,3
2026,3,1924.7406263766302,2
2026,4,1797.1295733452591,5
2026,5,1673.4713279647556,6
2026,6,1925.0383055826792,1
2026,7,1807.1431828881905,4
2026,8,1521.9858639240044,10
2026,9,1666.3870293560094,7
2026,10,1597.3208374473993,9
2026,1,2011.1911408882277,2
2026,2,1999.470036174993,3
2026,3,2050.6351338065715,1
2026,4,1459.331407094679,9
2026,5,1739.7833926133358,6
2026,6,1298.5634991314514,10
2026,7,1739.1025596602976,8
2026,8,1739.513374379668,7
2026,9,1929.420779158889,4
2026,10,1820.0317045011693,5
2026,1,1747.4160485845587,5
2026,2,1788.171537816332,4
2026,3,1673.10574734398,6
2026,4,1660.2833467576224,7
2026,5,1830.4914469640412,2
2026,6,1574.0303302489815,9
2026,7,1866.5001492708277,1
2026,8,1826.502471961198,3
2026,9,1627.8757112791868,8
2026,10,1294.0853700641273,10
2026,1,1456.821147479816,9
2026,2,1693.49321152898,7
2026,3,1929.4798346438056,1
2026,4,1404.720100239992,10
2026,5,1736.8945296426,6
2026,6,1855.9146032453298,2
2026,7,1520.8782539758547,8
2026,8,1768.6214736426211,5
2026,9,1826.5976920950657,4
2026,10,1832.6638295896046,3
2026,1,1871.3346912327388,3
2026,2,1598.0529994282808,9
2026,3,1661.7133628574777,8
2026,4,1975.9673298428736,1
2026,5,1811.789130416236,4
2026,6,1676.8116959292297,7
2026,7,1752.4874434251678,5
